ContDmgFnId,Source,ft04m,ft03m,ft02m,ft01m,ft00,ft01,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24,Comment
704,USACE New Orleans,0,0,0,0,0,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
705,USACE New Orleans,0,0,0,0,0,5.1,17.5,49.8,50.1,51.8,57.6,57.6,57.6,57.6,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,
706,USACE New Orleans,0,0,0,0,0,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
707,USACE Sacramento,0,0,0,0,0,35,35,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
708,USACE Sacramento,0,0,0,0,0,30,30,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
709,USACE Sacramento,0,0,0,0,0,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
710,USACE Sacramento,0,0,0,0,0,45,45,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
711,USACE Sacramento,0,0,0,0,0,16,16,56,56,92,92,92,92,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
712,USACE Sacramento,0,0,0,0,0,14,14,31,31,46,46,46,46,46,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
713,USACE Sacramento,0,0,0,0,0,33,33,77,77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
714,USACE Sacramento,0,0,0,0,0,40,40,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
715,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,19.28571429,31,42.28571429,52.28571429,60.71428571,72,82.14285714,90.71428571,94.28571429,95,95,95,95,95,95,95,95,95,95,95,
716,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,19.28571429,31,42.28571429,52.28571429,60.71428571,72,82.14285714,90.71428571,94.28571429,95,95,95,95,95,95,95,95,95,95,95,
717,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,19.28571429,31,42.28571429,52.28571429,60.71428571,72,82.14285714,90.71428571,94.28571429,95,95,95,95,95,95,95,95,95,95,95,
718,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,19.28571429,31,42.28571429,52.28571429,60.71428571,72,82.14285714,90.71428571,94.28571429,95,95,95,95,95,95,95,95,95,95,95,
719,FEMA BCA Toolkit,0,0,0,0,0,19.28571429,31,42.28571429,52.28571429,60.71428571,72,82.14285714,90.71428571,94.28571429,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
720,FEMA BCA Toolkit,0,0,0,0,0,19.28571429,31,42.28571429,52.28571429,60.71428571,72,82.14285714,90.71428571,94.28571429,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
721,USACE Sacramento,0,0,0,0,0,35,35,75,75,96,96,96,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
722,USACE Sacramento,0,0,0,0,0,30,30,41,41,48,48,48,48,48,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
723,USACE Sacramento,0,0,0,0,0,88,88,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
724,USACE Sacramento,0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
725,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29.28571429,48.42857143,60,69.28571429,76.42857143,81.42857143,88.42857143,94.28571429,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,
726,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29.28571429,48.42857143,60,69.28571429,76.42857143,81.42857143,88.42857143,94.28571429,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,
727,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29.28571429,48.42857143,60,69.28571429,76.42857143,81.42857143,88.42857143,94.28571429,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,
728,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,29.28571429,48.42857143,60,69.28571429,76.42857143,81.42857143,88.42857143,94.28571429,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,
729,FEMA BCA Toolkit,0,0,0,0,0,29.28571429,48.42857143,60,69.28571429,76.42857143,81.42857143,88.42857143,94.28571429,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,
730,FEMA BCA Toolkit,0,0,0,0,0,29.28571429,48.42857143,60,69.28571429,76.42857143,81.42857143,88.42857143,94.28571429,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,97.14285714,
731,USACE Sacramento,0,0,0,0,0,33,33,85,85,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,
732,USACE Sacramento,0,0,0,0,0,28,28,47,47,49,49,49,49,49,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
733,USACE Sacramento,0,0,0,0,0,73,73,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,
734,USACE Sacramento,0,0,0,0,0,35,35,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
735,USACE NACCS,0,0,0,0,0,40,60,80,85,90,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
736,USACE NACCS,0,0,0,0,10,30,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
737,USACE NACCS,0,0,0,0,5,25,35,45,50,55,62.5,70,73.33333333,76.66666667,80,83.33333333,86.66666667,90,93.33333333,96.66666667,100,100,100,100,100,100,100,100,100,
738,USACE NACCS,0,0,0,5,20,35,45,94,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
739,USACE NACCS,0,0,10,15,15,45,64,80,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
740,USACE NACCS,0,0,10,15,20,35,40,50,55,60,65,70,76.66666667,83.33333333,90,96.66666667,100,100,100,100,100,100,100,100,100,100,100,100,100,
741,USACE NACCS,0,0,1,1,10,40,50,80,89,98,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
742,USACE NACCS,0,0,12.5,20,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
743,USACE NACCS,0,0,9,11,20,40,75,85,92.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
744,USACE NACCS,0,0,25,40,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
745,USACE Generic,0,0,10.5,13.2,16,18.9,21.8,24.7,27.4,30,32.4,34.5,36.3,37.7,38.6,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,
746,USACE Generic,0,0,8.4,10.1,11.9,13.8,15.7,17.7,19.8,22,24.3,26.7,29.1,31.7,34.4,37.2,40,43,46.1,49.3,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,
747,USACE Generic,0,0,7.3,9.4,11.6,13.8,16.1,18.2,20.2,22.1,23.6,24.9,25.8,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,
748,USACE Generic,0,0,0,2.4,8.1,13.3,17.9,22,25.7,28.8,31.5,33.8,35.7,37.2,38.4,39.2,39.7,40,40,40,40,40,40,40,40,40,40,40,40,
749,USACE Generic,0,0,0,1,5,8.7,12.2,15.5,18.5,21.3,23.9,26.3,28.4,30.3,32,33.4,34.7,35.6,36.4,36.9,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,
750,USACE Generic,0,0,0,2.2,2.9,4.7,7.5,11.1,15.3,20.1,25.2,30.5,35.7,40.9,45.8,50.2,54.1,57.2,59.4,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,
751,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,10,30,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
752,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,20,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
753,FEMA BCA Toolkit,0,0,0,0,0,0,0,10,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
754,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,45,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
755,FEMA BCA Toolkit,0,0,0,0,0,0,0,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
756,FEMA BCA Toolkit,0,0,0,0,0,0,30,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
757,FEMA BCA Toolkit,0,0,0,0,0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
758,FEMA BCA Toolkit,0,0,0,0,25,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
759,FEMA BCA Toolkit,0,0,0,10,65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
760,FEMA BCA Toolkit,0,0,0,0,0,0,2,3,48,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
761,FEMA BCA Toolkit,0,0,0,0,2,3,3,38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
762,FEMA BCA Toolkit,0,0,2,3,3,3,33,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
763,FEMA BCA Toolkit,0,0,3,3,3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
764,FEMA BCA Toolkit,0,0,3,3,28,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
765,FEMA BCA Toolkit,0,0,3,13,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
766,FEMA BCA Toolkit,0,0,0,0,0,0,0,2.4,8.1,13.3,17.9,22,25.7,28.8,31.5,33.8,35.7,37.2,38.4,39.2,39.7,40,40,40,40,40,40,40,40,
767,FEMA BCA Toolkit,0,0,0,0,0,0,0,1,5,8.7,12.2,15.5,18.5,21.3,23.9,26.3,28.4,30.3,32,33.4,34.7,35.6,36.4,36.9,37.2,37.2,37.2,37.2,37.2,
768,FEMA BCA Toolkit,0,0,0,0,0,0,0,2.2,2.9,4.7,7.5,11.1,15.3,20.1,25.2,30.5,35.7,40.9,45.8,50.2,54.1,57.2,59.4,60.5,60.5,60.5,60.5,60.5,60.5,
769,FEMA BCA Toolkit,0,0,0,0,0,0,10.5,13.2,16,18.9,21.8,24.7,27.4,30,32.4,34.5,36.3,37.7,38.6,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,
770,FEMA BCA Toolkit,0,0,0,0,0,0,8.4,10.1,11.9,13.8,15.7,17.7,19.8,22,24.3,26.7,29.1,31.7,34.4,37.2,40,43,46.1,49.3,52.6,52.6,52.6,52.6,52.6,
771,FEMA BCA Toolkit,0,0,0,0,0,0,7.3,9.4,11.6,13.8,16.1,18.2,20.2,22.1,23.6,24.9,25.8,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,
772,FEMA FIMA,0,0,0,0,0,0,0,0,4.5,13.5,19.5,37.5,40.5,42,49.5,51,61.5,64.5,67.5,69,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,
773,FEMA FIMA,0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,
774,FEMA FIMA,0,0,0,0,0,0,4.5,7.5,9,24,28.5,33,40.5,48,52.5,54,66,72,75,78,81,84,87,87,87,87,87,87,87,
775,FEMA FIMA,0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,
776,FEMA FIMA,0,0,0,0,0,0,0,6,15,23,35,50,58,63,66.5,69.5,72,76,76,76,76,76,76,76,87,87,87,87,87,
777,FEMA FIMA,0,0,0,0,0,0,0,0,7.5,13.5,19.5,27,30,33,36,39,43.5,49.5,57,57,57,57,57,57,57,57,57,57,57,
778,FEMA FIMA,0,0,0,0,0,0,0,0,13.5,21,33,40.5,43.5,45,60,64.5,66,67.5,69,70.5,72,73.5,75,75,75,75,75,75,75,
779,FEMA FIMA,0,0,0,0,0,0,0,11,24,29,37,54,60.5,64.5,68,70,72,76,76,76,76,76,76,76,87,87,87,87,87,
780,FEMA FIMA,0,0,0,0,0,0,4.5,7.5,9,24,28.5,33,40.5,48,52.5,54,66,72,75,78,81,84,87,87,87,87,87,87,87,
781,FEMA FIMA,0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,
782,FEMA FIMA,0,0,0,0,0,0,0,0,13.5,21,33,40.5,43.5,45,60,64.5,66,67.5,69,70.5,72,73.5,75,75,75,75,75,75,75,
783,FEMA FIMA,0,0,0,0,0,0,0,0,7.5,13.5,19.5,27,30,33,36,39,43.5,49.5,57,57,57,57,57,57,57,57,57,57,57,
784,FEMA FIMA,0,0,0,0,0,0,0,0,13.5,21,33,40.5,43.5,45,60,64.5,66,67.5,69,70.5,72,73.5,75,75,75,75,75,75,75,
785,FEMA FIMA,0,0,0,0,0,0,0,11,24,29,37,54,60.5,64.5,68,70,72,76,76,76,76,76,76,76,87,87,87,87,87,
786,FEMA FIMA,0,0,0,0,0,0,0,0,7.5,13.5,19.5,27,30,33,36,39,43.5,49.5,57,57,57,57,57,57,57,57,57,57,57,
787,FEMA FIMA,0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,
788,FEMA FIMA,0,0,0,0,0,0,0,0,4.5,13.5,19.5,37.5,40.5,42,49.5,51,61.5,64.5,67.5,69,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,
789,FEMA FIMA,0,0,0,0,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,
790,FEMA FIMA,0,0,0,0,0,0,0,6,15,23,35,50,58,63,66.5,69.5,72,76,76,76,76,76,76,76,87,87,87,87,87,
791,FEMA BCA Toolkit,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,90,90,90,90,
792,FEMA BCA Toolkit,0,0,0,0,13.5,21,33,40.5,43.5,45,60,64.5,66,67.5,69,70.5,72,73.5,75,75,75,75,75,75,75,75,75,75,75,
793,FEMA BCA Toolkit,0,0,4.5,7.5,9,24,28.5,33,40.5,48,52.5,54,66,72,75,78,81,84,87,87,87,87,87,87,87,87,87,87,87,
794,FEMA BCA Toolkit,0,0,0,0,4.5,13.5,19.5,37.5,40.5,42,49.5,51,61.5,64.5,67.5,69,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,
795,FEMA BCA Toolkit,0,0,6,12,16.5,22.5,30,34.5,42,49.5,57,66,73.5,76.5,79.5,82.5,85.5,88.5,90,90,90,90,90,90,90,90,90,90,90,
796,FEMA BCA Toolkit,0,0,0,0,7.5,13.5,19.5,27,30,33,36,39,43.5,49.5,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,
797,FEMA BCA Toolkit,0,0,0,11,24,29,37,54,60.5,64.5,68,70,72,76,76,76,76,76,76,76,87,87,87,87,87,87,87,87,87,
798,FEMA BCA Toolkit,0,0,0,6,15,23,35,50,58,63,66.5,69.5,72,76,76,76,76,76,76,76,87,87,87,87,87,87,87,87,87,
799,USACE New Orleans,0,0,0,0,0,41.8,62.9,82.1,84.6,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,
800,USACE New Orleans,0,0,0,0,0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
801,USACE New Orleans,0,0,0,0,0,41.8,62.9,82.1,84.6,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,
802,USACE New Orleans,0,0,0,0,0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
803,USACE New Orleans,0,0,0,0,0,25,36.5,50.8,50.8,55.3,55.3,55.3,55.3,55.3,72.5,80.7,87.1,90.1,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,
804,USACE New Orleans,0,0,0,0,0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
805,USACE New Orleans,0,0,0,0,0,25,36.5,50.8,50.8,55.3,55.3,55.3,55.3,55.3,72.5,80.7,87.1,90.1,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,
806,USACE New Orleans,0,0,0,0,0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
807,USACE Generic,0,0,10.5,13.2,16,18.9,21.8,24.7,27.4,30,32.4,34.5,36.3,37.7,38.6,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,39.1,
808,USACE Generic,0,0,0,2.4,8.1,13.3,17.9,22,25.7,28.8,31.5,33.8,35.7,37.2,38.4,39.2,39.7,40,40,40,40,40,40,40,40,40,40,40,40,
809,USACE Generic,0,0,7.3,9.4,11.6,13.8,16.1,18.2,20.2,22.1,23.6,24.9,25.8,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.3,
810,USACE Generic,0,0,0,2.2,2.9,4.7,7.5,11.1,15.3,20.1,25.2,30.5,35.7,40.9,45.8,50.2,54.1,57.2,59.4,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,
811,USACE Generic,0,0,8.4,10.1,11.9,13.8,15.7,17.7,19.8,22,24.3,26.7,29.1,31.7,34.4,37.2,40,43,46.1,49.3,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,52.6,
812,USACE Generic,0,0,0,1,5,8.7,12.2,15.5,18.5,21.3,23.9,26.3,28.4,30.3,32,33.4,34.7,35.6,36.4,36.9,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,
813,FEMA BCA Toolkit,0,0,0,0,0,0,0,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
814,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
815,FEMA FIMA,0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
816,FEMA FIMA,0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
817,FEMA FIMA,0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
818,FEMA FIMA,0,0,0,0,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
819,FEMA BCA Toolkit,0,0,0,0,12,66,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,
820,USACE NACCS,0,0,0,0,3.5,28,45,60,70.5,81,90.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
821,USACE NACCS,0,0,0,0,2,15,20,25,27.5,30,32.5,35,38.33333333,41.66666667,45,48.33333333,51.66666667,55,58.33333333,61.66666667,65,65,65,65,65,65,65,65,65,
822,USACE NACCS,0,0,0.375,0.5,4,5,7,7.5,8.75,10,10.5,11,11.33333333,11.66666667,12,12.33333333,12.66666667,13,13.33333333,13.66666667,14,14,14,14,14,14,14,14,14,
823,USACE NACCS,0,0,0,0,0,4,4.5,5.5,6.25,7,7.75,8.5,8.666666667,8.833333333,9,9.166666667,9.333333333,9.5,9.666666667,9.833333333,10,10,10,10,10,10,10,10,10,
824,USACE NACCS,0,0,0,0,2.5,21,33.75,52.5,67.5,82.5,91.25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
825,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
826,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
827,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
828,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
829,FEMA BCA Toolkit,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
830,FEMA BCA Toolkit,0,0,0,0,0,21.71428571,30.42857143,39,45,47.85714286,51.85714286,55.71428571,59.28571429,60.57142857,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,63.42857143,
831,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,16.14285714,26.28571429,34.14285714,39.71428571,48.71428571,52.42857143,58.42857143,61.28571429,63.14285714,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,
832,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,16.14285714,26.28571429,34.14285714,39.71428571,48.71428571,52.42857143,58.42857143,61.28571429,63.14285714,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,
833,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,16.14285714,26.28571429,34.14285714,39.71428571,48.71428571,52.42857143,58.42857143,61.28571429,63.14285714,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,
834,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,16.14285714,26.28571429,34.14285714,39.71428571,48.71428571,52.42857143,58.42857143,61.28571429,63.14285714,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,
835,FEMA BCA Toolkit,0,0,0,0,0,16.14285714,26.28571429,34.14285714,39.71428571,48.71428571,52.42857143,58.42857143,61.28571429,63.14285714,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,
836,FEMA BCA Toolkit,0,0,0,0,0,16.14285714,26.28571429,34.14285714,39.71428571,48.71428571,52.42857143,58.42857143,61.28571429,63.14285714,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,64.85714286,
837,USACE Sacramento,0,0,0,0,0,23,23,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
838,USACE Sacramento,0,0,0,0,0,20,20,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,
839,USACE Sacramento,0,0,0,0,0,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
840,USACE Sacramento,0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,
841,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,
842,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,
843,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,
844,FEMA BCA Toolkit,0,0,0,0,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,
845,FEMA BCA Toolkit,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,
846,FEMA BCA Toolkit,0,0,0,0,0,13.125,21.25,31,44.125,53,62.25,69.5,77.5,83.75,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,
